id,text,label
11,"Pal, gue ada 200 ribu gak? Ada lah 200 ribu mah, nih. Berlapan sih. Eh, eh, mentarik aja! Eh, mentarik aja, eh! Nih, dengan 200 ribu, gue bisa ganti Kampas Rem mobil dengan Bandics Heavy Duty. Oke. Iya. Buat senya gue nih? Buji bunyi, dinjak dalam, Astaghfirullah. Emang udah waktunya ganti Kampas Rem aja, Pak. Nih, Kampas Rem Bandics Heavy Duty, harganya lebih terjangkau. Oke. Pemakai ini bisa lebih panjang. Beli yang panjang, Pak. Nih, tadi ada ga berapa? 200 ribu? 200 ribu. Wah, takepin nih buat senya gue. Terus belinya, Pak. Gampang. Oh, gampang. Kalau misalnya kalian gak sempet pengin, kalian bisa langsung ke Official Store-nya Bandics. Dimana tuh? Yang ada di Marketplace lah. Oh, semuanya ada? Popepedia, Lazada, Zopi, ada semua. Oke, beli disitu aja. Ha, ha. Gada, sekarang buka HP. HP? Bandics. Senya. Senya. Oh, ada Pak. Keluar kan? Kencet. Ah, beli langsung, Pak. Wah, ada Official Store-nya pertama nih. Iih, lumayan. Untuk Official Store-nya pertama, yang beli kapas Rem Bandics di event gas ini, karena bisa dapetin voucher. vouchernya berapa? Pemasakan gratis. Oh. Di Official Store-nya Bandics, dan jumlahnya ada 100 lebih di seluruh Indonesia. Wah, lumayan tuh. Biar pemasangan jadi ke-cover tuh, Pak. Iya, jadi belinya online. Ya. Nampak ke rumah, pasannya gratis, mobil lu, oh, langsung. Oh, aman lagi. Senya terbahali di dunia. Kita main game dulu. Main game? Oke, boleh. Jadi, di boot-nya Bandics, kalian juga bisa lakuin aktiviti yang menarik di sini. Jadi, kalau kalian ke Gias 2025, jangan lupa, mampir ke boot-nya Bandics yang ada di Gias. Lokasinya di Pre-function Hall 1, dan ini cuma berlaku sampai Gias aja. Jadi jangan sampai ketiga alat. Pak, duluan ya? Oh, ya, oke. Sip, ati-ati wanne. Jangan lupa ganti kapas Rem Bandics dengan Bandics. Rem Pesawat, hadir untuk mobil anda. Dah, 200 ribu ke di bawah lagi, Pak Riduan.",Proud
12,"Pengen punya mobil istrik tapi nggak mau ngecas-kecas pas lagi keluar kota Nah, ini dia jawabannya JQJ8RD Super Hybrid System Dia adalah SUV yang besar, mewah, nyaman Plot bodinya, wah tebel Perendaman kabinet juga numero uno Nah, jadi pertanyaan yang mau bersegera gini, pasti lemot dong, nggak 0-100 ya, tutas dalam waktu 5.4 detik saja Wow, kenceng banget Kalau misalkan kita cas, dia bisa jalan 200 km Tanpa menggunakan bensin sama sekali, hanya baterai saja Jadi buat dalam kota, dia kayak mobil istrik Tapi kalau misalkan kita tiba-tiba mendadak, ada urusan keluar kota Atau kita misalkan, aduh lupa semalam nggak ngecas Gak bisa jalan dong, tenang Dia bisa diisi bensin, dan kalau misalkan bensinnya full dan baterenya full Itu bisa sampai sempurna 300 kilo, sekali penuh Nah, kenapa bisa gitu? Karena dia punya mesin hybrid yang irid Dia ada satu mesin bensin, dan ada 3 motor listriknya Di gis ini juga ditampilin model yang mudah dimodifikasi Tuh lihat, dia pekembang ekstrim, depannya dikasih besi lagi sama lampu Terus diatasnya dikasih roof rack sama ada roof boxnya Keren banget kan, tapi ini nggak cuma sekedar cosplay Karena dia bisa over-wrote beneran Dia punya penggerak all-wheel drive, dengan sistem artist yang didesain sama jaguar land rover Terus, nggak cuma itu doang, dia juga punya drive mode yang banyak Plus suspensinya, nyaman sekali karena dia pakai suspensi CDC Magnetic Suspension Pop kan? Dan kalau misalkan kalian pakaian yang full listrik, dia juga punya JCoG5 dan bisa dipesendari sekarang Dia nggak cuma ganteng, tapi tenangannya besar, kayak J8 Engine powernya 142 PS, motor powernya 203 PS Dan torsi enginenya itu 215 jm karena pakai turbo Dan motor listriknya punya torsi 310 jm Nggak cuma itu, harganya juga lebih terjangkau J8 harganya 850 jitron rupiah Kalau yang ini, harganya 499,9 jitron rupiah saja Dan di gis ini kita nggak cuma bisa lihat-lihat mobilnya aja Tapi bisa tes drive juga, yuk, kita langsung ke tempat tes drive Wooow, ujik banget udah habis 8, wow Ini kayaknya bisa 100 kalau kita kan jutin Aman nggak ya kalau kita kebanjir-banjiran, kena air, ada EV water obstacle Wow Apaan dong? Betul saja Jadi buat teman-teman bisa langsung aja ke Hall 9 SBSD Selama gas berlangsung dan datengin bootnya JCoG5 di sini",Trust
13,"Pal, ada motor buat orang ganteng, pal Apa tuh? Skomadi Oh, iya, iya, iya Nih, lihat Ini sama ini kayak punya gue, nih Oh, jadi pernah liatin gue Ganteng banget kan? Ganteng banget, nih Ini, adventure series Skomadi yang adventure series Oh, iya, ganteng, ganteng, ganteng Jadi, dia skutik Ya, kan? Retro Ya Tapi bisa buat kot Terus, ini ada yang versi Frank Sanderson Frank Sanderson Jadi, yang buat kan namanya Frank Sanderson Betul? Nah, dia bikin yang edisi khusus dia Oh, ini? Ini motor Seren warnanya, Pak Ganteng, kan? Ganteng banget, Pak, ganteng Terus, ada yang dewu Limited Edition Iya, nih, bagus sih, Pak Iya Ganteng Yang masuk sini, ada 30 Ada 30 Sekarang tinggal, dia nggak sampai 10 katanya Wah, kurup-kurup beli, Pak Jadi, beruntung nih yang beli ini Haa Terus, ada yang baru Jadi, ini Skomadi Tourismo Piccolo Wow Color Your Way Baru launching hari ini Baru launching hari ini Dimana dia punya 9 pilihan warna Ini warnanya? Dan warnanya terinspirasi dari Supercar Wow Wau, ini... Wau, mana begini Supercar, Pak Mulai dari Lognestine Metallic, ya Majestik Pilot Metallic Dan kawan-kawan, ya Coba duduk, Pak Kayaknya... Duduk dong Eh, mau dibeli ini gua nih Kan dulu cakep nih Haa Ah, soal cokin di wad gua, Pak Ganteng, kan? Ganteng banget, Pak Terus, tipe yang Color Your Way ini Langsung dapat supply screen Oh, nggak perlu nambah nih Sama kalau kita lihat Yang belakang Rek belakangnya, dia krum juga Oh Gratis itu, Pak, dapat, Pak Langsung dapat kalau beli yang tipe Color Your Way Ui, cakap, Pak Mau dibeli ini, Pak, jadi, Pak Kan gua bilang Ini motor yang cocok buat orang ganteng Oh, ya saya nggak ganteng, sih, Pak Banyak gua punya Oh iya, Pak Wau Nah, sama kalau teman-teman di Gias Beli Skomadi bisa dapat 2 tahun free service Jadi 2 tahun udah tinggal di si Bensin doang Ui, enak banget ya Free service yang square part lagi Ui, mantap, mantap Terima kasih, Pak Jadi buat teman-teman, bisa langsung ke Gias Langsung ke Hall 11C5 Di sini kalian bisa lihat Rimotor-motor Skomadi Dan kalau beruntung Kalian bisa lihat pala ada di sini Loh, kok jadi saya Nggak dibeliin karena saya nggak ganteng nih cadinya Ah, udah",Trust
14,"lo tau BYD atau Warn ini harganya berapa ga? tau lah, murah ini start dari 195 juta sampai? 235 juta uf, biasa udah belajar ya murah katanya malah dan ini mobil listrik yang kecil tapi bingungnya lengkap apa? iya, di bawah 200 juta ada dapat 300 kilo betul-betul tapi ada yang lebih keren lagi tau ga? apa tuh? harganya udah murah ya iya kan kalau kita beli, langsung dapet kaca film solar guard masang langsung udah dapet solar guard enak banget? solar guard udah dipercaya jadi OEMnya BYD uf, enak banget tapi ya ga cuma BYD apa dong? masih ada lagi? pasti banyak lagi itu gitu Mitsubishi, Finpas, Nissan juga udah adem keren saya yang adem pakai solar guard tapi kalau misalkan nih kaca film kalian belum pakai solar guard di Gias ada permomenarik nah, udah sampai kita dibutuhkan solar guard yang ada di pre-function hall 9B disini kita bisa langsung ngetest seberapa adem kaca film solar guard kalian juga bisa lihat langsung kaca filmnya seperti apa dan disini ada tambor dari klopsicle jadi kalau kalian beli ppf solar guard langsung dapet nih gratis dan solar guard juga sudah tersebar nih 76 kota di seluruh Indonesia dan kita juga bisa tes seberapa kuat ppf solar guard dan kemampuan self-fillingnya nah, solar guard berani bikin penggetesan live seperti ini karena Senggo Ben sudah berusia lebih dari 360 tahun dan solar guard sendiri di Indonesia sudah 30 tahun lebih nah, buat temen-temen yang mau pasang kaca film solar guard dan ppf solar guard kalau kalian transaksi selama Gias 2025 ini kalian bisa dapetin diskot ppf sampai dengan 10 juta rupiah dan untuk kaca film sampai dengan 50 persen diskotnya gas langsung ke Gias kebutnya solar guard",Trust
15,"gitu, aku pengen ke soro sih tapi gak ada yang ngajak terlalu gue mesefa ke gaya, dikit gak? ya yang mari dorhan nih jago otomatik nih videonya nonton kan, ajetan sefa hadah, Farhan Farhan bikin konten apaan sih jadi gue di tek-tek kan by the way, gue kan udah perang ajak lu kemarin ya udah gue bantuin ya, sampe bisa beli mobil ya cuma kemarin tuh udah salah kostum kayaknya belum mandi juga gitu loh terus kan tahun itu dia di ajak kenapa tahunnya harus diajak lagi gitu kalo mau ke sana tuh, effort sendiri lah gitu gak enak soalnya kalo sama Sefa di ketawat, wah kok dia begitu ya udah diajak kemarin, mending kita diajak lagi lu njak gitu enak juga gak mau prasite gue nanti kalo dia tau ya kan dan gue bisa di tek-tek lah, prasite gue lah cuma dimensihan aja",Surprise
16,"Mr. E-Box yang kemarin dikeliling Indonesia akhirnya dibuka Ini di IS nya Mitsubishi Destinator SUV 7-seater ini punya dimensi yang besar Panjangnya 4,680 mm Lebarnya 1,840 mm dan grem clearancenya 244 mm Udah kaya grem clearancenya Panjiro Sport Tinggi banget! Masuk ke dalam interiornya kita akan disambut dengan jok yang udah kulit dengan electric seat Di atas kita dapat panoramik sunroof yang gede dan bisa dibuka Terus, ternya dia sudah tilt dan teleskopik dengan lingkar berbahan kulit yang keren Nah, terus kalau kita lihat di sini adasnya sudah ada Terus pencet sini buat kamera 360 seperti ini ya, speedometer sudah digital dan kalau kita lihat lagi dia sudah pakai wireless hape call play dan Android Auto Soal audio nya juga dia sudah pakai audio dari Yamaha di sini dan AC nya pakai dual zone, kiri kanan bisa beda Nah, rasmi setidaknya tidak pakai CVT ada Pustar Stop Engine Button, Drive Mode dan Electronic Parking Brake Terus kalau kita buka di sini ada storage yang gede dan kalau di sini kita buka sudah soft opening ukuran nya juga sangat besar karena kita lihat bagian belakangnya yuk Paris kedua nya dia lega kanan kiri nya lebar kita bisa jadi kan yang baku tengah ini jadi amres Terus kalau mau otor AC ada di sini Ventilasi AC nya ada di bagian samping bahkan sampai ke baris tiga itu AC nya ada di atas double blower nya Terus kita juga dapat meja buat makan dan kalau misalkan kita ngerasa belakangnya harus dapat legroom lebih tinggal dimajuin aja, jaraknya juga jauh sliding nya, jauh sekarang kita ke belakang masuk ke ases belakangnya juga gampang karena sudah pakai one touch double dan di belakang sini kalau misalkan tengahnya kita majuin dapat legroom yang lega, terus kalau kita ngerasa kurang nyaman tinggal dimundurin lagi aja kita bisa duduk lebih rebah dan baris ketiga nggak jadi anak tiri kenapa karena kita dapat AC di bagian atas terus sebelah kanan dekupholder sama tempat buat taruh HP di sini kalau mau ngecas juga ada USB A, USB C dan kalau kita mau bagasi lebih lega tinggal dilipet rata lantai aja kalau terasa masih kurang tenang kita masih dapat storage di bawah sini yang cukup besar dan dia sudah pakai power backdoor sama kalau misalkan bang kita bocor, tenang aja dia masih dikasih band syarab di bagian bawah sini itu dia Mitsubishi Destinator, gimana menurut kalian? coba komen di bawah dan buat temen-temen yang mau test drive langsung aja kesenayan park, sampai tanggal 20 Juli ini terus di Gias nanti akan diumumkan berapa harganya plus kalian bisa test drive disana kira-kira berapa ya harganya ya?",Surprise
17,"Bok besar yang diangkut pakai helikopter sampai di GBK sekarang ada di Sarina, Tamrin Dan di dalamnya ini ada mobil baru yang akan dilouncing sama Mitsubishi Katanya, di dalam kotak ini ada mobil terbaru dari Mitsubishi Bensinnya turbo, 7 penumpang, lega, dan ada selengkap Piyok, kita indip Pokoknya kalau kata Mitsubishi, mahal mereka lagi nyapain mobil baru yang lebih nyaman, lebih lega, dan lebih cocok buat keluarga Kira-kira tahu ga mobil apaan? Coba komen di bawah, yang bener, kirimin saya pusah Atau kalian pengen dapetin hadiah beneran? Langsung aja kesini ikutan foto Han Challenge dengan foto di depan box gede ini Siapa tau kan dapet hadiah beneran? Terus jangan lupa, panpengnya terus sosial media yang Mitsubishi, karena tanggal 17 nanti kita akan nonton bareng-bareng World premiere-nya mobil yang ada di box ini Nah kira-kira apa? Kira tubuh jawabannya disana",Surprise
18,"selesai juga turde ASEAN dan mobilnya akan kita tinggal karena nanti setelah gas kita akan balik lagi kemudian kita berangkat lagi menuju Cina nah semua barang di mobil ini kita tinggal ya termasuk tulkit-tulkit ini sangat kepake sekali ya terutama ini automatic tire repair kit ya jadi dia itu bisa menambal ban dengan instan ya jadi ada cairannya tapi yang paling kepake ini nya karena beberapa kali di port kelang kita kekurangan angin kemudian di Thailand kita kurangan angin lagi jadi ini kepake buat ngisi angin kemudian negiban bakar ternyata gak kepake karena kita menemukan banyak pembensin di sepanjang ASEAN dari Malaysia, Thailand, Kambuja sampai Laos itu gak ada masalah nah terus ini kita pake buat jaga-jaga kalau misalkan kita harus ganti ban jadi kalau misalkan ban kita yang pecah kita mesti ganti ban serep, mesti buka-buka baut gitu kan lebih cepet buka laknats pakai ini kunci-kunci tulkit mesin air juga kepake buat ngencangan cenggin part-part kayak misalkan ban perbawa sama roof rack kita jadi sepanjang perjalanan ini mobil bergetar, jalan goyang itu biasanya baut-baut suka agak kendor makanya jg ngencangan cenggin dan kita pastikan semua perjalanan kita selamat jadi tulkit ini akan kita tinggal di sini dan kita akan balik ke Indonesia pokoknya kalau urusan power tool satu tulkit pakai mesin air aja tulkitnya slack ganti baru dan untuk power toolsnya kalau misalkan usahk sepep part-nya tersedia dan servis seternya ada di mana-mana",Sadness
19,"jadi di perjalanan 1 milion Jurni Edisi Tour de Asean ini, kita melewati Thailand dan kita meampir ke pabrik Furukawa B3 untuk Silatur Rahmi dan sekalian ganti Aki di salah satu mobil kita ini di Thailand kita bertemu dengan Kawamurasan, selaku Deputy Managing Director Furukawa Thailand nah, jadi kita sudah bersama Mr. Kawasan, ya, dari Furukawa B3 Thailand Lio ini adalah vice president dari Furukawa B3, dan dari Thailand ini, hello Mr. Kawasan di sini juga kita diajak untuk melihat bagaimana Furukawa B3 dibuat dari pabriknya langsung meskipun tidak bisa direkam, kita bisa lihat langsung bagaimana Furukawa B3 itu dibuat dengan standar yang tinggi jadi tadi kita baru masuk ke dalam pabriknya, kita melihat proses bagaimana sebuah nah, setelah Silatur Rahmi, komunikasi sampai ganti Aki mobil kita akhirnya kita berpamitan untuk kembali melajukan perjalanan tur di ASEAN rasanya tenang sekali ya kalau kita perjalanan jauh menggunakan Aki yang sudah dipercaya lebih dari 100 tahun dan bisa punya pabrik di Jepang, Thailand, dan Indonesia itu dikarenakan Furukawa B3 itu konsisten bangun kualitas, bukan hanya jual produk makanya bisa bertubuh besar seperti sekarang",Trust
20,"Kami ditahan oleh polisi di daerah Kambosya. Jadi semua itu bermula pas kita lagi arah mau solatan Jukat dari sini dan kemudian pas perjalanan ada Rajya. Lucunya adalah mobilnya semua lewat, jadi mobil kami dipanggil untuk berhenti. Nah, kemudian ditanya seperti hal biasa ya, dia akan minta namanya SIM. Pas kita datang dari border Thailand ke Kambosya, kami sudah punya SIM yang diberikan dari biak border ya. Ada mukanya, ada fotomobilnya. Dan dia bilang, no, no, no, Kambodian license. Dia butuh SIM Kambosya. Ketika kita memang gak punya SIM Kambosya, tapi kita punya SIM Intrasional. Nah, kemudian Bang Rit itu tanya, oke, kalau SIM Kambosya gak ada SIM Intrasional, ada boleh gak? Oh yes, yes, ini yang kita butuhkan. Bang Rit, oh, keluar kan SIM Intrasionalnya? Dan dia bilang apa? Oh, no, no, cannot, no, Kambosya. Karena di dalam SIM Intrasional memang gak ada pusat negara, cuma butuh SIM Intrasional. Dia bilang gak ada Kambodian yang gak bisa. Akhirnya kita cukup panik, ya kita konteks sama orang-orang lokal yang memang udah lama di Kambosya, memang dapat isu ya, bahwa memang polisi di sini, itu memang suka banget ya untuk ya ganggu lah isilannya. Kenapa kami bang begitu? Karena pada akhirnya selama ngobrol panjangnya, bahkan gak ada kesalahannya. Kita punya SIM Intrasional, tapi memang bisa gak ada tulis Kambodian. Akhirnya minta lah 300 dolar. Mahal banget dong, itu kan mayan ya untuk harga segitu. Akhirnya kita minta negor dengan orang lokal ya, dapet lah harga di 50 dolar. Dan itu pun gak selesai ya, habis kasih duit, itu pun pas mau keluar, dia masih minta lagi dengan uang rokok ya, sekitar 4000 ril yang gak salah ya, uang lokal di sini. Dan kemudian belum selesai dari sana. Di dalam sesi-sisi itu, aku lagi telepon saja, telepon orang lokal buat minta datang ya. Itu disuruh, no photo, no photo. Aku gak foto, aku lagi telepon. Dia bilang sini hape-nya, dia buka galeri, bukti kalau kamu gak foto mereka. Dan mereka pas ada tim kita datang juga, mereka mati-matinya pokok gak boleh ada foto sama sekali. Kan menjeligakannya, kalau memang itu raci yang legal, kenapa setakut di foto? So ya itulah kisah kita di Kambodja. Untungnya kita semua bisa kembali dengan selamat ya, Kambodja sungguh penuh kesan. Kita lanjut lagi menuju ke border berikutnya.",Surprise
21,"Biker asal Indonesia ini terjemak di border permataan Thailand selama 12 hari karena ada aturan baru. Pada episode sebelumnya, kami sudah menyetir dari Malaysia dan tinggal di motor di Johor baru untuk lanjut backpacker ke Singapura. Nah setelah kelas eksplode ke Singapur, kami pun lanjut menyetir menuju ke border Thailand. Dulu nya buat melintas ke Thailand itu semua normal aja selama dokumen lengkap pasti tinggal ngampan melintas border aja. Maseranya adalah ternyata ada aturan baru yang baru ditegakkan beberapa minggu lalu ya. Mobil di luar Malaysia dan Singapura ya, waktu itu di luarnya wajib ada suatu rekomendasi dari kedua tahan. Bahkan di border itu sudah dikasih kontek level agent buat menusin kita. Jadi ini memang legal yang nggak dibuat-buat gitu loh. Dan biaya itu mal ya, rupanya itu masuk ke border butuh biasa $550 per kendaraan sekitar yang langsung 6 jutaan lah ya. Dan aturan ini sudah berlaku di semua border ya, baik-baiknya. Border yang betong atau border yang sadau. Dan info ini kami dapat dari bang Daeng yang sudah tertahan berhari-hari di border. So ya berkat info real, kami itu sudah ajuin-rup perngit sebelum masuk ke Thailand. Ya sekitar 4-5 hari sebelumnya ya. Jadi dia kovirmasi langsung menintas. Pokoknya terima kasih banget buat bang Daeng ya. Moral sih tanya adalah kita nggak bisa jadi infatokan pengalaman orang-orang sebelumnya. Setelah itu aturan border bisa berubah kapan pun. Dan kalau mau aman ya, selalu spare waktu lebih-lebih ya. Karena itu selalu kau rotrip lita segarah, problemnya itu kayak diadministrasi dan banyak hal di luar prediksi. So ya itu lah update untuk penjalan kita yang keliling rotrip ASEAN ini. Semoga info ini membantu. Dan kalau kamu ada update atau mau naik-naik sebetul itu, info di kolom komentar ya. Habis dari Thailand kami akan langsung jauh-jauh-jauh ini menuju ke Cambodia. Dapat info nih sekarang Cambodia lagi ada problem dengan border Thailand. Kita belum tahu ya, cuma ada berbagai info katanya ada border yang aman, ada border konflik. So ya tunggu update kami. Da-dah!",Surprise
22,"Nah, kalau orang lain itu biasanya cita-cita beli rumah punya pekerjaan yang tetap gitu kan, dia rumahnya tidak tetap.  Betul.  Awalnya gimana tiba-tiba jadi beli kemperven.  Akhirnya aku pindah tuh pernah tidur di SWBU, pernah tidur juga di kayak tepai ibadah,  pernah tidur di tepai umum, malam-malam digangguin.  Karena aku ada barang yang ada isinya, dikasih aku udah tau.  Apa isinya solar?  Ah, BBM yang lain, pak, betang-betang lain gitu, pak.",Surprise
23,"Ada sedikit masalah kawan, jadi kami kan mau lintas border dari Thailand ke Cambodia.  Masalahnya tuh lagi heboh berita perang. Ini sekarang kami mau cari info buat masin dulu bisa nyebrang atau enggak.  So ya, wish us luck.  Padahal sebelumnya, kami sudah keliling negara Malaysia kemudian kita main ke Singapura  dan akhirnya nyetir kembali untuk ke Malaysia menyemperang ke Thailand lewat border.  Nah, pasti border itu, kita harus pilih border exit-nya dari awal.  Nah, itu ada beberapa opsi, misalnya kombo exit itu kembali ke Malaysia  atau mau exit via negara Laos atau exit ke Cambodia.  Kemudian sudah banyak isu sih tentang kombo exit-nya bagi keliling konflik.  Cuma kami ngobrol sama agennya, di border katanya sih konflik itu cuma di border bagi utara.  Selatannya itu aman. Makanya kami ngomong oke, kami habis Thailand mau exit-nya ke Cambodia.  Masalahnya, Hamil satu pas boyang nyebrang, muncul konflik lagi, main tembak-tembakan.  Ngaranya sudah keperang. Emang sih, pas kami jalan ke border-nya Cambodia,  itu sudah ada banyak posentara dan pemeriksaan, tapi itu oke.  Nah, sampai di border Cambodia, kami itu sudah mulai mikir, kayaknya ada kemungkinan.  Si itu kayak banyak koruk lah, atau mungkin baik biaya-bian tambahan.  Ternyata di luar juga ada border Cambodia sangat lama.  Kami happy banget, karena satu sangat-sangat nge-bantu banget dan enggak ada biaya apapun.  No pungli-pungli, kita dibantu dan orangnya sepenuh dengan senyuman.  So ya keserfetama kami ya, menuju ke Cambodia dan border bagi selatan, itu sangat happy.  Masalahnya di sini nih ya, kebahagian kami hanya terjadi di awal.  Pas masuk Cambodia dan dapet isi deng yang bisa kamu cek di IG-nya banglit luar.  Detailnya akan kamu ceritain nanti oke, sekarang kami mau nyetir dulu.",Surprise
24,"sudah keliling Indonesia, sekarang lagi keliling ASEAN pertanyaannya, 2.3 ini sudah berjalan beberapa km totalnya kita mulai dari 3.8 dulu kita buka mobilnya kemudian kita cek di speedometer kita sudah berjalan 26.172 km dan ini tuh sekarang kita lagi otw ke Bangkok alias dari Phuket, ke Bangkok itu sekitar 800 km jadi kita masih ada sekitar 400 km lagi untuk jalan buat teman-teman yang pengen lihat update berapa km total mobilnya secara live kalian bisa langsung ke GPS.ID disitu kalian bisa lihat dan ngetrack di mana 2.3 sekarang dan kalian juga bisa lihat berapa km yang sudah ditembul termasuk yang mobil ini dan tracker ini juga sangat canggih jadi kalau kita terpisah gue pun juga bisa ngecek tampilan interior sama tampilan di luar nya seperti apa karena dia sudah di rangkapi dengan kamera buat dalam dan luar jadi ada deskripsi nya lah cuma bisa di live-live tapi kalian nggak bisa lihat live, itu cuma buat kita aja dan teman-teman juga bisa langsung masuk ke Instagrama et2tigo di deskripsinya tuh ada langsung link buat ngecek kita di mana dan sudah berapa km ditembul dengan 2 mobil ini let's go",Surprise
25,"Bismillahirrahmanirrahim. Cepanget. Janti, Pak. Janti. Aku sedia.",Surprise
26,"Adakah pada buruk, seperti kita batal bawa mobil menjeberang ke Singapura? Pada evian sebelumnya, kami meninggalkan si Rangga di Bali dan terbang ke Kualumpur untuk bertemu dengan bang Rickwan dan juga Tiney Wan Biljurni dan kami pun memulai roti kling asean. Tiga hari pertama kami habiskan dengan ekspor dekat Malaysia dari Kualumpur, Melaka hingga Johor Baru. Nah, pas masuk ke negara Singapur, kami itu ada beberapa pembimangan jadi kami batal buat bawa mobil masuk Singapura. Yang pertama adalah Singapura ada di ujung daratannya asean. Jadi kalau kita masuk ke kuduk luar dari jalan yang sama dan kita tuh kayak jalan buntu gitu loh. Loh ya kedua, Singapura tuh kecil ya. Dari ujung ke ujung, itu hanya butuh 2-3 jam. Jadi ya kalau bawa mobil itu gak reward gitu loh. Saatnya ketiga, cari pake itu susah banget di Singapura. Dan itu ada sisup E-RT yang bikin semuanya lebih mahal. Cuma kamar gembira adalah, barbit transport di Singapura itu sudah canggih banget jadi kemana-mana cukup dengan E-RT ya. Tapi kita naik bus! Stimpake kalau bawa mobil ke abar, mungkin kok pergi ke sepotuh hanya butuh beberapa menit. Tapi kok cari parkir yang bisa sampai berjam-jam ya. Dan itu sangat tidak kita efficient. Namun pas kita di Singapura, kita happy banget. Karena kita bisa explore semua di sini hanya dengan bus dan E-RT dan semua tuh terhubung dengan sangat baik. Soal yang lebih hemat duit banyak. Karena kenapa harga di sini mahal-mahal? Dan harga air di sini gak ngota. Lihat, akwa tuh ada 3 dolar 10 sen. Sekian 4 dolar. 5 dari Bencyn. Ini ada tepat tinggal kita yang paling murah ya. Harganya 3 juta per malamnya. 3 kali 4 lebih mahal dan ini pun tidurnya ala barat tentara boy. Dan ini bisa buat 7 orang sih. Jadi kita sewa buat 2 malam harganya total 6 juta. Itulah perbandingan seberapa mahal Singapura vs Malaysia. Belum lagi hotel-hotel biasa. Dan sekarang kita sudah selesai di Singapura. Kita akan kembali ke Malaysia ya. Pas udah lewat Johor baru. Dan kita lagi bersiap-siap untuk maju ke negara berikutnya. Yaitu adalah Thailand. Kita akan masuk ke border baru. Ga mau bingung. Sikap kenapa dia kayak begini terus. Oke, selamat menonton terus. Untuk penduangan kita di ASEAN. Ta-dah.",Surprise
27,"mobil ini sudah jadi barang ya sudah dibaca, yang kita ini itu sudah nyampe di Wuling Solo bumper, lampu, ini plastiknya ini fender sama kancingannya sekarang kita mau ambil spare part nya ke Solo dan kita nge-chat nya pake chat dan furnish dari AutoGlo Let's go, kita jalan yuk terima kasih kerana menonton",Surprise
28,"Jadi sedikit perubahan rencana, kawan-kawan. Karena sebenernya trip kita yang entity udah kelar. Cuman yang memang masih bela video dan episode yang belum di edit ya. Tiba-tiba kita dapat chat ya dari kawan kita, Abang Ridwan bilang kebuka ada 2 sit kosong buat trip yang ASEAN. Sebenarnya kemari itu kami udah bikin posingan juga. Habis entity itu kita mau season mana nih. Kita udah ada yang sudah season ke ASEAN dan kebetulan ya. Tripnya Baldyawi 2, Warne & Jonny, keliling semua beberapa negara di ASEAN. Jadi makanya kita gaskan. Ya jadi sekarang kita akan tinggalkan Ranga dulu ya. Ketinggalkan dia di Bali, nitip di tempatnya si Bang Ricky Santoso. Thank you banget. Dan sekarang kita terbang. Gas langsung menuju ke ASEAN. Let's go! Kami langsung terbang dari Bali menuju ke Kualumpur. Nah disana kami langsung disambut dengan Bang Ridwan bersama dan tim dari 1 million journey. Sebelum kita lanjut lebih jauh, aku mau cerita tentang bagai mahi cara kita bawa mobil buat keliling ASEAN ya. Ini rootle yang gampangnya. Jadi kalau kalian lihat di peta, tempat yang dekat buat ke Kualumpur itu dari Tanjung Balai ya. Ada penyebelangannya sebenarnya, motor sini ada sana. Cuma masalahnya adalah mobil nggak bisa lewat sana. Jadi hanya ada 2 cara buat kamu bawa mobil dari Indonesia ke Malaysia. Yang pertama adalah kamu kirim via kontainer dari Jakarta ke Kualumpur ya. Poklang juga. Harganya itu 45 juta cawa ya. Sangat mahal. Opsi kedua yang lebih manusiawi adalah lewat Sarawak ya. Sarawak bisa kirim, pakai Roro langsung menuju ke port kelang yang ada di Kualumpur juga. Harganya 9,3 jutaan lah per mobilnya. Lebih manusiawi kan. Cuma problemnya adalah kamu banti harus bawa mobil itu ke pontian. Nah dari pontian kamu bawa naik sampai ke Sarawak baru kamu kirimkan. Itu adalah untuk prosedur pengiriman mobilnya. Berikutnya dokumen yang wajib disiapkan itu adalah pasti, adalah karne ya. Karne de pasas. Itu isi adalah paspor buat mobil. Jadi, dengan ada paspor ini, kamu bisa ke berbagai negara ya yang kamu tuju. Yang aku tahu ada sementara ini update sementara. Harganya itu kisaran 6 juta untuk bikin paspor karne ini ya. Dan kemudian butuh deposit 25% dari harga mobil. Jadi kalau mobil sosial juta ya depositnya sekitar 25 juta. Tapi ini tentang bakal dibalikin ke uangnya kan cuma deposit. Nah itu sementara itu dokumen dan juga biayanya. Nanti antara border, aku bakal update kepada kalian. Tentang ya berapa biayanya, apa prosedurnya. So far plan kita adalah dengan bangda Rituan dari Kuala Lumpur. Kita akan main ke Singapura. Habis Singapura, kita akan naik ke atas lewati Timur, menuju ke bordernya Thailand. Nah dari sana akan naik terus ya kita akan main ke Kambuja. Main ke Laos dan main ke Vietnam. Sebelum nantinya akan lanjut lagi ke lebih jauh. Cuma kita nggak susbil, nanti aja aku lebih lanjut di video berikutnya. Da-dah!",Surprise
